,NAME,P003001,P003002,P003003,P003004,P003005,P003006,P003007,P003008,P004002,P013001,P013002,P013003,P015001,P017001,P031001,state,zip code tabulation area (or part)
1020,"ZCTA5 86035, Arizona",1802.0,14.0,1.0,1758.0,0.0,0.0,0.0,29.0,1764.0,34.9,31.3,37.8,517.0,3.49,539.0,04,86035
1021,"ZCTA5 86036, Arizona",388.0,210.0,0.0,155.0,2.0,0.0,7.0,14.0,369.0,50.3,51.1,49.5,187.0,2.07,71.0,04,86036
1022,"ZCTA5 86029, Arizona",320.0,184.0,1.0,94.0,1.0,2.0,16.0,22.0,271.0,26.0,26.8,25.5,91.0,2.8,133.0,04,86029
1023,"ZCTA5 85021, Arizona",37743.0,24772.0,2617.0,1748.0,1408.0,70.0,5722.0,1406.0,25141.0,33.1,31.9,34.6,15001.0,2.48,9795.0,04,85021
1024,"ZCTA5 85022, Arizona",46395.0,37995.0,1738.0,714.0,1446.0,54.0,3100.0,1348.0,38367.0,38.2,36.2,40.0,20596.0,2.25,9627.0,04,85022
1025,"ZCTA5 85023, Arizona",31274.0,23674.0,1211.0,507.0,1051.0,58.0,3705.0,1068.0,23557.0,34.8,33.7,36.1,12451.0,2.51,7745.0,04,85023
1026,"ZCTA5 85024, Arizona",22898.0,19856.0,554.0,187.0,813.0,52.0,704.0,732.0,20333.0,34.7,33.9,35.7,9452.0,2.42,5438.0,04,85024
1027,"ZCTA5 85027, Arizona",37140.0,29276.0,1124.0,549.0,2271.0,90.0,2639.0,1191.0,30893.0,32.8,32.0,33.9,15117.0,2.45,8618.0,04,85027
1028,"ZCTA5 85028, Arizona",19157.0,17627.0,242.0,124.0,402.0,16.0,338.0,408.0,17695.0,46.9,44.9,48.6,8143.0,2.35,3643.0,04,85028
1029,"ZCTA5 85029, Arizona",43233.0,31121.0,2082.0,1096.0,1086.0,84.0,6160.0,1604.0,29795.0,33.2,32.1,34.4,16370.0,2.62,11212.0,04,85029
1030,"ZCTA5 85031, Arizona",30493.0,14552.0,1586.0,559.0,258.0,39.0,12343.0,1156.0,6185.0,25.1,24.8,25.5,7612.0,4.0,11379.0,04,85031
1031,"ZCTA5 85032, Arizona",65485.0,51453.0,1821.0,846.0,1809.0,118.0,7502.0,1936.0,47698.0,35.2,33.9,36.7,25991.0,2.49,15547.0,04,85032
1032,"ZCTA5 85033, Arizona",53037.0,28819.0,2716.0,920.0,444.0,67.0,18109.0,1962.0,11504.0,25.0,24.5,25.5,13573.0,3.91,20177.0,04,85033
1033,"ZCTA5 85034, Arizona",5582.0,2850.0,636.0,202.0,59.0,3.0,1627.0,205.0,1712.0,31.7,33.5,30.0,1629.0,3.02,1738.0,04,85034
1034,"ZCTA5 85035, Arizona",47486.0,20665.0,2739.0,1087.0,429.0,67.0,20614.0,1885.0,8062.0,24.5,24.3,24.7,12592.0,3.77,17751.0,04,85035
1035,"ZCTA5 85037, Arizona",44771.0,23343.0,3556.0,763.0,1349.0,70.0,13683.0,2007.0,16025.0,26.8,26.0,27.6,12774.0,3.5,15662.0,04,85037
1036,"ZCTA5 85040, Arizona",29352.0,10315.0,6054.0,732.0,439.0,153.0,10354.0,1305.0,10320.0,27.5,27.2,27.8,8666.0,3.38,10099.0,04,85040
1037,"ZCTA5 85041, Arizona",54947.0,25122.0,7831.0,1333.0,1501.0,111.0,16570.0,2479.0,18717.0,28.0,27.3,28.5,15395.0,3.57,18865.0,04,85041
1038,"ZCTA5 85042, Arizona",40962.0,19377.0,7076.0,1055.0,974.0,102.0,10711.0,1667.0,18070.0,30.8,30.1,31.4,13247.0,3.06,12063.0,04,85042
1039,"ZCTA5 85043, Arizona",30560.0,14633.0,2844.0,648.0,672.0,35.0,10539.0,1189.0,8943.0,25.7,25.1,26.2,8240.0,3.71,11558.0,04,85043
1040,"ZCTA5 85044, Arizona",37993.0,29788.0,2490.0,857.0,1890.0,78.0,1499.0,1391.0,32637.0,37.9,36.2,39.5,16978.0,2.23,7969.0,04,85044
1041,"ZCTA5 85045, Arizona",7238.0,6010.0,262.0,42.0,581.0,1.0,136.0,206.0,6598.0,38.9,39.4,38.5,2493.0,2.9,2240.0,04,85045
1042,"ZCTA5 85048, Arizona",33449.0,27017.0,1548.0,356.0,2333.0,68.0,900.0,1227.0,29664.0,39.1,38.5,39.6,12613.0,2.65,8940.0,04,85048
1043,"ZCTA5 85050, Arizona",25736.0,22740.0,458.0,105.0,1266.0,14.0,520.0,633.0,23403.0,37.6,36.8,38.4,10198.0,2.51,6602.0,04,85050
1044,"ZCTA5 85051, Arizona",40375.0,25849.0,2608.0,1256.0,1545.0,97.0,7371.0,1649.0,24714.0,32.9,32.2,33.6,14174.0,2.84,11302.0,04,85051
1045,"ZCTA5 85053, Arizona",28480.0,22679.0,1214.0,481.0,617.0,46.0,2445.0,998.0,22668.0,35.0,33.7,36.4,10854.0,2.61,6983.0,04,85053
1046,"ZCTA5 85054, Arizona",5384.0,4636.0,173.0,34.0,293.0,5.0,104.0,139.0,4978.0,35.2,34.8,35.8,2967.0,1.81,738.0,04,85054
1047,"ZCTA5 85083, Arizona",18104.0,15281.0,375.0,99.0,1512.0,17.0,353.0,467.0,16396.0,34.8,34.5,35.2,5871.0,3.04,5767.0,04,85083
1048,"ZCTA5 85085, Arizona",17517.0,14645.0,427.0,102.0,1332.0,37.0,426.0,548.0,15792.0,31.9,32.3,31.5,6569.0,2.66,4909.0,04,85085
1049,"ZCTA5 85086, Arizona",40495.0,36106.0,846.0,365.0,917.0,58.0,1092.0,1111.0,36569.0,37.8,37.5,38.1,13826.0,2.85,11886.0,04,85086
1050,"ZCTA5 85087, Arizona",7708.0,7092.0,99.0,38.0,167.0,6.0,119.0,187.0,7171.0,41.8,41.9,41.8,2837.0,2.7,1906.0,04,85087
1051,"ZCTA5 85118, Arizona",12246.0,11566.0,119.0,52.0,106.0,12.0,191.0,200.0,11538.0,60.2,60.6,59.8,5882.0,2.08,1318.0,04,85118
1052,"ZCTA5 85119, Arizona",21219.0,19482.0,210.0,177.0,185.0,10.0,674.0,481.0,19010.0,50.8,49.3,52.3,9271.0,2.29,3783.0,04,85119
1053,"ZCTA5 85212, Arizona",24492.0,19841.0,926.0,270.0,804.0,103.0,1588.0,960.0,19990.0,29.0,27.9,29.8,7267.0,3.33,8697.0,04,85212
1054,"ZCTA5 85213, Arizona",31797.0,27570.0,674.0,383.0,584.0,86.0,1719.0,781.0,27270.0,39.0,37.6,40.0,11443.0,2.76,8434.0,04,85213
1055,"ZCTA5 85215, Arizona",15963.0,14671.0,216.0,149.0,249.0,14.0,321.0,343.0,14626.0,52.3,50.8,53.7,7062.0,2.23,2757.0,04,85215
1056,"ZCTA5 85120, Arizona",28168.0,25193.0,312.0,324.0,212.0,19.0,1479.0,629.0,24084.0,49.3,47.8,50.9,12546.0,2.22,5238.0,04,85120
1057,"ZCTA5 85121, Arizona",2178.0,29.0,4.0,2068.0,2.0,6.0,24.0,45.0,1849.0,25.6,24.9,26.4,551.0,3.94,778.0,04,85121
1058,"ZCTA5 85122, Arizona",50942.0,34082.0,2293.0,2401.0,870.0,80.0,8583.0,2633.0,30275.0,35.2,34.1,36.2,18195.0,2.78,14590.0,04,85122
1059,"ZCTA5 85123, Arizona",10677.0,7844.0,440.0,405.0,56.0,22.0,1419.0,491.0,7053.0,36.3,36.0,36.6,4013.0,2.66,2873.0,04,85123
1060,"ZCTA5 85128, Arizona",14823.0,8754.0,1050.0,1798.0,127.0,15.0,2395.0,684.0,8928.0,31.5,30.8,32.1,4860.0,3.01,4646.0,04,85128
1061,"ZCTA5 85131, Arizona",18017.0,7870.0,1742.0,603.0,761.0,959.0,5528.0,554.0,7837.0,33.0,33.0,33.2,3412.0,3.09,3288.0,04,85131
1062,"ZCTA5 85132, Arizona",33556.0,22641.0,2084.0,3883.0,294.0,35.0,3835.0,784.0,23743.0,35.5,35.0,37.9,6038.0,2.63,4403.0,04,85132
1063,"ZCTA5 85135, Arizona",630.0,399.0,0.0,1.0,2.0,0.0,217.0,11.0,99.0,39.6,39.0,40.0,223.0,2.83,164.0,04,85135
1064,"ZCTA5 85137, Arizona",2329.0,1952.0,14.0,25.0,8.0,1.0,259.0,70.0,1412.0,45.6,46.0,45.4,941.0,2.48,566.0,04,85137
1065,"ZCTA5 85138, Arizona",33633.0,23599.0,3153.0,734.0,1391.0,85.0,2936.0,1735.0,25391.0,31.5,31.4,31.7,11207.0,3.0,10751.0,04,85138
1066,"ZCTA5 85139, Arizona",17979.0,11608.0,1166.0,1132.0,470.0,45.0,2557.0,1001.0,12370.0,31.9,32.2,31.6,5840.0,3.08,5755.0,04,85139
1067,"ZCTA5 85140, Arizona",36711.0,29580.0,1264.0,370.0,677.0,59.0,3340.0,1421.0,27834.0,28.0,27.8,28.2,11068.0,3.32,13647.0,04,85140
1068,"ZCTA5 85141, Arizona",515.0,315.0,6.0,12.0,0.0,0.0,147.0,35.0,214.0,44.3,40.3,46.7,187.0,2.73,112.0,04,85141
1069,"ZCTA5 85142, Arizona",48870.0,39805.0,1773.0,448.0,1200.0,93.0,3830.0,1721.0,38717.0,30.1,29.9,30.2,14570.0,3.35,17660.0,04,85142
1070,"ZCTA5 85143, Arizona",35015.0,27005.0,2168.0,454.0,727.0,137.0,2948.0,1576.0,27358.0,29.8,29.5,30.0,10985.0,3.19,12536.0,04,85143
1071,"ZCTA5 85145, Arizona",2106.0,1708.0,42.0,33.0,22.0,1.0,176.0,124.0,1536.0,26.6,26.3,26.8,683.0,3.08,792.0,04,85145
1072,"ZCTA5 85147, Arizona",4543.0,83.0,10.0,4290.0,0.0,2.0,20.0,138.0,3989.0,25.4,24.7,25.9,1125.0,3.84,1624.0,04,85147
1073,"ZCTA5 85172, Arizona",1368.0,604.0,34.0,84.0,12.0,0.0,582.0,52.0,500.0,29.7,30.6,28.9,380.0,3.6,474.0,04,85172
1074,"ZCTA5 85173, Arizona",2872.0,2033.0,17.0,61.0,18.0,0.0,640.0,103.0,943.0,44.9,44.5,45.1,1116.0,2.57,680.0,04,85173
1075,"ZCTA5 85192, Arizona",2120.0,1372.0,4.0,58.0,6.0,0.0,566.0,114.0,814.0,45.7,45.5,45.9,804.0,2.64,478.0,04,85192
1076,"ZCTA5 85193, Arizona",4906.0,2957.0,76.0,641.0,12.0,5.0,1072.0,143.0,2596.0,34.9,34.2,35.2,1581.0,3.1,1484.0,04,85193
1077,"ZCTA5 85194, Arizona",6721.0,5498.0,156.0,175.0,61.0,9.0,669.0,153.0,5069.0,51.7,51.0,52.2,2734.0,2.46,1327.0,04,85194
1078,"ZCTA5 85201, Arizona",46092.0,30548.0,2519.0,2652.0,772.0,167.0,7553.0,1881.0,28292.0,30.4,29.8,31.2,17915.0,2.55,12631.0,04,85201
1079,"ZCTA5 85202, Arizona",37275.0,25419.0,2442.0,1865.0,1239.0,231.0,4514.0,1565.0,27245.0,31.5,30.7,32.3,15628.0,2.38,8458.0,04,85202
1080,"ZCTA5 85203, Arizona",35541.0,26367.0,1116.0,1498.0,388.0,137.0,4908.0,1127.0,24922.0,31.4,30.6,32.2,12172.0,2.91,10490.0,04,85203
1081,"ZCTA5 85204, Arizona",60885.0,41824.0,1691.0,1224.0,763.0,359.0,12550.0,2474.0,33248.0,29.4,28.5,30.4,20016.0,3.03,18538.0,04,85204
1082,"ZCTA5 85205, Arizona",39858.0,34763.0,953.0,434.0,537.0,86.0,1978.0,1107.0,34585.0,47.8,45.3,49.8,17271.0,2.29,7980.0,04,85205
1083,"ZCTA5 85206, Arizona",33154.0,28570.0,950.0,342.0,641.0,64.0,1777.0,810.0,28414.0,46.6,42.4,50.0,15249.0,2.14,6018.0,04,85206
1084,"ZCTA5 85207, Arizona",44744.0,39224.0,845.0,406.0,770.0,54.0,2259.0,1186.0,38266.0,40.5,39.8,41.1,16738.0,2.66,11460.0,04,85207
1085,"ZCTA5 85208, Arizona",34762.0,29193.0,765.0,447.0,528.0,78.0,2688.0,1063.0,28150.0,43.4,41.0,45.9,14074.0,2.45,7842.0,04,85208
1086,"ZCTA5 85209, Arizona",37377.0,31847.0,1044.0,332.0,992.0,96.0,1942.0,1124.0,31803.0,40.7,39.2,42.2,15044.0,2.48,8800.0,04,85209
1087,"ZCTA5 85210, Arizona",36464.0,22458.0,1715.0,1288.0,624.0,251.0,8617.0,1511.0,18891.0,29.4,29.5,29.4,12853.0,2.78,10469.0,04,85210
1088,"ZCTA5 86038, Arizona",77.0,74.0,0.0,1.0,0.0,0.0,0.0,2.0,76.0,52.9,54.5,52.8,43.0,1.79,8.0,04,86038
1089,"ZCTA5 86039, Arizona",1467.0,45.0,1.0,1387.0,5.0,1.0,1.0,27.0,1428.0,32.2,29.3,35.8,471.0,3.11,421.0,04,86039
1090,"ZCTA5 86040, Arizona",10283.0,4507.0,29.0,5072.0,77.0,2.0,160.0,436.0,9704.0,31.5,30.9,32.3,3370.0,3.03,3051.0,04,86040
1091,"ZCTA5 86042, Arizona",1778.0,65.0,7.0,1664.0,8.0,3.0,3.0,28.0,1759.0,32.8,31.7,33.5,517.0,3.44,561.0,04,86042
1092,"ZCTA5 86043, Arizona",1798.0,22.0,2.0,1750.0,11.0,0.0,1.0,12.0,1762.0,26.9,25.1,28.3,454.0,3.96,654.0,04,86043
1093,"ZCTA5 86044 (part), Arizona",3825.0,44.0,12.0,3702.0,0.0,0.0,9.0,58.0,3755.0,28.3,27.2,29.9,1028.0,3.72,1301.0,04,86044
1094,"ZCTA5 86045, Arizona",11354.0,400.0,28.0,10641.0,69.0,3.0,37.0,176.0,11009.0,27.7,26.0,29.5,3001.0,3.77,3871.0,04,86045
1095,"ZCTA5 86046, Arizona",6090.0,4822.0,69.0,203.0,44.0,4.0,753.0,195.0,4485.0,44.5,43.9,44.9,2478.0,2.46,1366.0,04,86046
1096,"ZCTA5 86047, Arizona",14970.0,5903.0,559.0,6854.0,100.0,11.0,945.0,598.0,11494.0,32.7,31.8,34.0,4468.0,3.01,4233.0,04,86047
1097,"ZCTA5 86052, Arizona",28.0,21.0,0.0,0.0,6.0,0.0,0.0,1.0,27.0,40.7,42.0,40.0,8.0,1.88,2.0,04,86052
1098,"ZCTA5 86053, Arizona",2311.0,10.0,0.0,2278.0,1.0,0.0,1.0,21.0,2278.0,24.4,23.4,25.8,566.0,4.08,894.0,04,86053
1099,"ZCTA5 86054, Arizona",1935.0,38.0,4.0,1860.0,0.0,0.0,4.0,29.0,1890.0,31.4,29.6,33.3,579.0,3.34,614.0,04,86054
1100,"ZCTA5 86301, Arizona",20626.0,18567.0,151.0,375.0,291.0,33.0,634.0,575.0,18501.0,51.0,48.1,53.6,9260.0,2.1,3119.0,04,86301
1101,"ZCTA5 86303, Arizona",17082.0,16128.0,65.0,166.0,126.0,9.0,249.0,339.0,15867.0,55.5,54.5,56.4,8467.0,1.98,2249.0,04,86303
1102,"ZCTA5 86305, Arizona",17356.0,16429.0,81.0,133.0,159.0,19.0,252.0,283.0,16315.0,56.5,56.6,56.5,7902.0,2.16,2404.0,04,86305
1103,"ZCTA5 86313, Arizona",257.0,220.0,21.0,7.0,1.0,1.0,1.0,6.0,241.0,56.4,56.6,50.5,1.0,3.0,1.0,04,86313
1104,"ZCTA5 86314, Arizona",34401.0,29647.0,294.0,449.0,381.0,53.0,2631.0,946.0,27635.0,37.6,35.5,39.4,13275.0,2.58,8771.0,04,86314
1105,"ZCTA5 86315, Arizona",7234.0,6651.0,42.0,49.0,89.0,12.0,206.0,185.0,6564.0,46.0,45.4,46.5,2772.0,2.61,1670.0,04,86315
1106,"ZCTA5 86320, Arizona",1885.0,1622.0,22.0,38.0,7.0,0.0,119.0,77.0,1485.0,50.9,51.0,50.7,821.0,2.3,388.0,04,86320
1107,"ZCTA5 86321, Arizona",2219.0,1924.0,10.0,63.0,5.0,1.0,147.0,69.0,1705.0,32.0,31.7,32.3,847.0,2.62,686.0,04,86321
1108,"ZCTA5 86322, Arizona",11480.0,9456.0,50.0,794.0,48.0,13.0,654.0,465.0,9658.0,44.5,42.7,46.1,4345.0,2.48,2540.0,04,86322
1109,"ZCTA5 86323, Arizona",15822.0,14350.0,58.0,152.0,69.0,11.0,812.0,370.0,13749.0,46.4,45.2,47.2,6393.0,2.47,3513.0,04,86323
1110,"ZCTA5 86324, Arizona",4168.0,3596.0,38.0,252.0,20.0,8.0,151.0,103.0,3613.0,49.9,48.3,50.9,1836.0,2.27,818.0,04,86324
1111,"ZCTA5 86325, Arizona",5152.0,4691.0,32.0,66.0,61.0,2.0,178.0,122.0,4663.0,52.2,52.0,52.4,2292.0,2.24,858.0,04,86325
1112,"ZCTA5 86326, Arizona",23344.0,19789.0,146.0,394.0,165.0,20.0,2206.0,624.0,18216.0,44.8,42.2,46.7,9897.0,2.34,5209.0,04,86326
1113,"ZCTA5 86327, Arizona",8858.0,8334.0,32.0,81.0,45.0,6.0,188.0,172.0,8243.0,56.1,55.6,56.6,4017.0,2.2,1374.0,04,86327
1114,"ZCTA5 86329, Arizona",1179.0,1065.0,10.0,10.0,2.0,0.0,48.0,44.0,998.0,42.7,42.4,43.2,466.0,2.53,292.0,04,86329
1115,"ZCTA5 86331, Arizona",477.0,445.0,3.0,2.0,1.0,0.0,7.0,19.0,447.0,54.3,55.1,53.8,270.0,1.77,39.0,04,86331
1116,"ZCTA5 86332, Arizona",1637.0,1542.0,4.0,17.0,3.0,0.0,48.0,23.0,1479.0,56.7,57.0,56.1,787.0,2.08,205.0,04,86332
1117,"ZCTA5 86333, Arizona",5734.0,5332.0,46.0,76.0,11.0,0.0,112.0,157.0,5257.0,50.7,50.7,50.8,2500.0,2.25,1011.0,04,86333
1118,"ZCTA5 86334, Arizona",4985.0,4090.0,35.0,74.0,19.0,5.0,620.0,142.0,3736.0,42.4,43.1,41.8,1804.0,2.76,1239.0,04,86334
1119,"ZCTA5 86335, Arizona",4806.0,4164.0,27.0,145.0,25.0,2.0,270.0,173.0,4023.0,44.9,43.2,46.2,1963.0,2.44,1094.0,04,86335
1120,"ZCTA5 86338, Arizona",743.0,699.0,5.0,3.0,0.0,0.0,17.0,19.0,668.0,47.7,48.9,46.7,293.0,2.49,187.0,04,86338
1121,"ZCTA5 86336, Arizona",11320.0,10231.0,60.0,64.0,207.0,14.0,553.0,191.0,9811.0,56.6,56.0,57.0,5675.0,1.99,1303.0,04,86336
1122,"ZCTA5 86337, Arizona",1267.0,1103.0,9.0,43.0,5.0,0.0,54.0,53.0,1099.0,53.4,54.0,52.5,628.0,2.02,181.0,04,86337
1123,"ZCTA5 85224, Arizona",42796.0,32320.0,2028.0,773.0,2862.0,48.0,3012.0,1753.0,34135.0,34.4,33.0,35.8,17436.0,2.44,9512.0,04,85224
1124,"ZCTA5 85225, Arizona",69810.0,46397.0,3796.0,1551.0,3262.0,171.0,11845.0,2788.0,43369.0,31.2,30.3,32.3,25025.0,2.78,19677.0,04,85225
1125,"ZCTA5 85226, Arizona",37376.0,28237.0,1616.0,722.0,3797.0,66.0,1575.0,1363.0,31914.0,35.0,33.9,36.0,14624.0,2.55,9374.0,04,85226
1126,"ZCTA5 85233, Arizona",37564.0,29596.0,1330.0,407.0,2502.0,120.0,2221.0,1388.0,31144.0,34.7,34.0,35.3,13674.0,2.74,10192.0,04,85233
1127,"ZCTA5 85234, Arizona",50014.0,42295.0,1298.0,416.0,1972.0,106.0,2372.0,1555.0,42798.0,32.6,31.4,33.8,16345.0,3.05,15853.0,04,85234
1128,"ZCTA5 85248, Arizona",29821.0,25524.0,801.0,829.0,1774.0,16.0,359.0,518.0,27896.0,59.0,57.4,60.0,14147.0,2.11,4402.0,04,85248
1129,"ZCTA5 85249, Arizona",36908.0,29548.0,1532.0,238.0,3259.0,42.0,1075.0,1214.0,32482.0,37.2,37.0,37.4,12281.0,3.0,11886.0,04,85249
1130,"ZCTA5 85250, Arizona",15906.0,14624.0,208.0,87.0,316.0,19.0,302.0,350.0,14791.0,47.4,44.1,49.8,8178.0,1.94,2164.0,04,85250
1131,"ZCTA5 85251, Arizona",34390.0,29127.0,944.0,559.0,730.0,56.0,1886.0,1088.0,28553.0,37.4,35.3,39.9,17860.0,1.91,5205.0,04,85251
1132,"ZCTA5 85253, Arizona",17047.0,15671.0,183.0,37.0,685.0,11.0,147.0,313.0,16303.0,50.2,50.3,50.1,6935.0,2.45,3566.0,04,85253
1133,"ZCTA5 85254, Arizona",45801.0,40957.0,649.0,241.0,2303.0,34.0,679.0,938.0,43027.0,43.4,42.0,44.8,18478.0,2.45,9912.0,04,85254
1134,"ZCTA5 85255, Arizona",37270.0,34331.0,413.0,58.0,1510.0,31.0,272.0,655.0,35693.0,45.0,45.1,45.0,15299.0,2.43,8708.0,04,85255
1135,"ZCTA5 85256, Arizona",4974.0,661.0,12.0,3988.0,7.0,5.0,99.0,202.0,4198.0,29.5,27.5,31.4,1539.0,3.23,1684.0,04,85256
1136,"ZCTA5 85257, Arizona",26755.0,21929.0,602.0,680.0,582.0,42.0,2090.0,830.0,21221.0,40.1,37.5,43.0,12220.0,2.17,4553.0,04,85257
1137,"ZCTA5 85258, Arizona",23342.0,21753.0,261.0,81.0,651.0,18.0,176.0,402.0,22308.0,53.3,51.8,54.5,12022.0,1.94,3251.0,04,85258
1138,"ZCTA5 85259, Arizona",21422.0,19369.0,309.0,88.0,978.0,11.0,208.0,459.0,20313.0,46.6,46.5,46.6,8976.0,2.38,4543.0,04,85259
1139,"ZCTA5 85260, Arizona",36056.0,32169.0,568.0,141.0,1936.0,28.0,429.0,785.0,33900.0,43.1,41.2,44.9,16811.0,2.12,6725.0,04,85260
1140,"ZCTA5 85262, Arizona",11275.0,10615.0,134.0,25.0,239.0,8.0,84.0,170.0,10905.0,54.1,55.3,52.8,4892.0,2.3,1666.0,04,85262
1141,"ZCTA5 85268, Arizona",22684.0,21352.0,221.0,130.0,414.0,22.0,239.0,306.0,21756.0,54.0,53.4,54.5,10426.0,2.16,3251.0,04,85268
1142,"ZCTA5 85263, Arizona",2111.0,2055.0,7.0,1.0,9.0,3.0,22.0,14.0,2064.0,68.9,69.8,67.9,1119.0,1.89,65.0,04,85263
1143,"ZCTA5 85264, Arizona",1249.0,302.0,3.0,856.0,3.0,0.0,44.0,41.0,1071.0,30.6,29.7,31.0,388.0,3.22,407.0,04,85264
1144,"ZCTA5 85266, Arizona",11406.0,10792.0,129.0,15.0,216.0,5.0,73.0,176.0,11025.0,53.8,53.9,53.7,4756.0,2.39,2079.0,04,85266
1145,"ZCTA5 85281, Arizona",57348.0,39671.0,3148.0,1739.0,3987.0,170.0,6243.0,2390.0,43259.0,23.5,24.0,22.8,22071.0,2.17,7194.0,04,85281
1146,"ZCTA5 85282, Arizona",48671.0,35999.0,3081.0,1581.0,1851.0,303.0,3915.0,1941.0,38663.0,30.6,29.3,32.4,21121.0,2.29,8489.0,04,85282
1147,"ZCTA5 85283, Arizona",44813.0,28864.0,3077.0,4085.0,2126.0,161.0,4565.0,1935.0,32834.0,31.4,30.4,32.8,17965.0,2.47,9737.0,04,85283
1148,"ZCTA5 85284, Arizona",16479.0,14073.0,329.0,93.0,1257.0,14.0,308.0,405.0,15011.0,45.1,44.2,45.6,6162.0,2.67,3790.0,04,85284
1149,"ZCTA5 85286, Arizona",38930.0,28488.0,1782.0,361.0,4813.0,72.0,1988.0,1426.0,32747.0,33.9,33.6,34.2,13395.0,2.9,11948.0,04,85286
1150,"ZCTA5 85295, Arizona",38332.0,30769.0,1442.0,340.0,2873.0,75.0,1400.0,1433.0,32774.0,29.8,29.3,30.2,12721.0,3.01,12835.0,04,85295
1151,"ZCTA5 85296, Arizona",36799.0,30083.0,1243.0,283.0,1905.0,81.0,1776.0,1428.0,31145.0,31.7,30.9,32.4,12044.0,3.05,11757.0,04,85296
1152,"ZCTA5 85297, Arizona",26979.0,22068.0,947.0,241.0,1475.0,41.0,1182.0,1025.0,22769.0,28.9,28.3,29.3,8120.0,3.32,10332.0,04,85297
1153,"ZCTA5 85298, Arizona",21479.0,18157.0,749.0,84.0,1400.0,26.0,485.0,578.0,19096.0,35.9,35.6,36.1,7186.0,2.99,6879.0,04,85298
1154,"ZCTA5 85301, Arizona",60161.0,31375.0,4846.0,1423.0,953.0,110.0,18649.0,2805.0,23201.0,28.3,27.5,29.1,19748.0,3.03,20146.0,04,85301
1155,"ZCTA5 85302, Arizona",36909.0,26086.0,2535.0,786.0,1447.0,109.0,4508.0,1438.0,26157.0,35.3,33.4,37.1,14074.0,2.58,9114.0,04,85302
1156,"ZCTA5 85303, Arizona",30310.0,15801.0,2548.0,583.0,1395.0,56.0,8582.0,1345.0,13118.0,28.0,27.0,29.1,8567.0,3.52,10483.0,04,85303
1157,"ZCTA5 85304, Arizona",25883.0,20872.0,961.0,321.0,935.0,60.0,1795.0,939.0,20908.0,38.0,36.2,39.4,9092.0,2.8,6233.0,04,85304
1158,"ZCTA5 85305, Arizona",10822.0,6797.0,805.0,215.0,598.0,14.0,1848.0,545.0,6808.0,29.6,29.2,30.0,3720.0,2.9,3044.0,04,85305
1159,"ZCTA5 85306, Arizona",24191.0,19915.0,828.0,329.0,777.0,40.0,1443.0,859.0,20318.0,36.1,33.7,38.5,8877.0,2.64,5578.0,04,85306
1160,"ZCTA5 85307, Arizona",9230.0,5831.0,842.0,122.0,333.0,33.0,1539.0,530.0,6016.0,27.4,27.1,28.0,3099.0,2.97,2960.0,04,85307
1161,"ZCTA5 85308, Arizona",63876.0,54651.0,1581.0,501.0,3026.0,100.0,2195.0,1822.0,56625.0,38.7,37.6,39.7,24405.0,2.59,14705.0,04,85308
1162,"ZCTA5 85309, Arizona",1485.0,1093.0,203.0,19.0,67.0,3.0,33.0,67.0,1319.0,21.2,21.2,21.3,816.0,1.01,7.0,04,85309
1163,"ZCTA5 85310, Arizona",19007.0,17132.0,276.0,130.0,549.0,25.0,373.0,522.0,17271.0,40.0,39.3,40.6,6637.0,2.86,4955.0,04,85310
1164,"ZCTA5 85320, Arizona",1197.0,811.0,8.0,45.0,3.0,3.0,303.0,24.0,498.0,37.4,37.8,37.2,407.0,2.76,294.0,04,85320
1165,"ZCTA5 85321, Arizona",4435.0,2659.0,29.0,1247.0,36.0,4.0,301.0,159.0,3071.0,46.2,44.6,47.9,1871.0,2.36,956.0,04,85321
1166,"ZCTA5 85322, Arizona",752.0,528.0,18.0,5.0,1.0,0.0,180.0,20.0,492.0,37.3,38.0,36.3,253.0,2.97,222.0,04,85322
1167,"ZCTA5 85323, Arizona",39507.0,20634.0,3754.0,731.0,971.0,174.0,11580.0,1663.0,15270.0,26.7,25.8,27.7,11418.0,3.45,13616.0,04,85323
1168,"ZCTA5 85324, Arizona",2886.0,2712.0,7.0,36.0,12.0,0.0,55.0,64.0,2722.0,52.4,52.8,51.9,1345.0,2.14,445.0,04,85324
1169,"ZCTA5 85325, Arizona",1212.0,1124.0,3.0,15.0,6.0,0.0,28.0,36.0,1156.0,64.8,66.6,62.7,655.0,1.85,102.0,04,85325
1170,"ZCTA5 85326, Arizona",51705.0,33278.0,3433.0,979.0,702.0,98.0,11244.0,1971.0,29781.0,30.3,30.6,29.9,14237.0,3.27,15983.0,04,85326
1171,"ZCTA5 85328, Arizona",259.0,220.0,1.0,4.0,0.0,0.0,27.0,7.0,197.0,52.1,54.8,49.4,126.0,2.06,41.0,04,85328
1172,"ZCTA5 85331, Arizona",26960.0,25266.0,194.0,108.0,452.0,12.0,421.0,507.0,25284.0,44.4,44.1,44.6,10504.0,2.56,6458.0,04,85331
1173,"ZCTA5 85332, Arizona",2146.0,1978.0,10.0,26.0,8.0,3.0,72.0,49.0,1893.0,62.8,62.6,62.9,1038.0,2.07,249.0,04,85332
1174,"ZCTA5 85333, Arizona",790.0,521.0,1.0,1.0,2.0,0.0,235.0,30.0,254.0,40.3,40.3,40.4,275.0,2.85,222.0,04,85333
